id,log_price,Prices,property_type,room_type,accommodates,bathrooms,bed_type,cancellation_policy,cleaning_fee,city,host_has_profile_pic,host_identity_verified,host_response_rate,host_since,instant_bookable,latitude,longitude,name,neighbourhood,number_of_reviews,review_scores_rating,zipcode,bedrooms,beds
6184764,3.401197382,30,Apartment,Shared room,2,1,Real Bed,strict,FALSE,NYC,t,f,100%,2/10/17,t,40.82622789,-73.93654659,SWEET SOFABED IN MANHATTAN,Harlem,10,90,10039,1,1
12401402,5.857933154,350,Apartment,Entire home/apt,4,1,Real Bed,strict,FALSE,NYC,t,t,0%,7/22/16,f,40.79122118,-73.96743243,March in the Upper West Side,Upper West Side,0,null,10025,3,1
7183249,3.526360525,34,Apartment,Private room,2,3,Real Bed,strict,TRUE,LA,t,t,100%,10/20/15,f,33.71309845,-118.2915572,"Steps to the Beach, The Beach Life",San Pedro,11,98,90731,3,1
3791176,3.951243719,52,Apartment,Private room,1,1,Real Bed,strict,TRUE,NYC,t,t,null,12/1/14,f,40.71138132,-73.95385163,LARGE QUEEN ROOM FOR THE HOLIDAYS,Williamsburg,1,80,11211,1,1
16515900,5.010635294,150,Apartment,Entire home/apt,4,1,Real Bed,strict,TRUE,NYC,t,t,100%,2/12/15,f,40.70712853,-73.94537444,"Gorgeous, Luxurious, Modern Apt in Williamsburg!",Williamsburg,137,97,11206,1,2
958188,5.010635294,150,Apartment,Private room,2,1,Real Bed,moderate,TRUE,NYC,t,f,100%,6/22/13,t,40.78420024,-73.9776915,Oasis,Upper West Side,0,null,10024,1,1
18291331,3.401197382,30,Apartment,Shared room,1,1,Real Bed,strict,TRUE,LA,t,f,null,11/22/15,f,34.02685609,-118.2741109,Bedspace in Luxury Apt near USC,South LA,0,null,90007,1,2
9117976,3.737669618,42,Apartment,Private room,2,1,Real Bed,flexible,FALSE,NYC,t,t,100%,4/13/17,t,40.68946816,-73.91897287,Newly Renovated Bushwick Apartment,Bushwick,2,80,11221,1,1
18774656,4.49980967,90,Apartment,Entire home/apt,2,1,Real Bed,strict,TRUE,NYC,t,t,60%,9/20/14,f,40.79591107,-73.93316448,Cozy East River 1 bed/1 bath,East Harlem,23,79,10035,1,1
4857080,4.691347882,109,Apartment,Entire home/apt,4,1,Real Bed,strict,TRUE,Chicago,t,t,100%,12/9/11,t,41.96821147,-87.6561964,Sun-Drenched Uptown 1BR - Close to Wrigley,Uptown,5,96,60640,1,1
15632663,3.688879454,40,Apartment,Private room,1,1,Real Bed,strict,TRUE,NYC,t,t,91%,6/18/15,f,40.82533577,-73.94722877,"1 Real Bedroom , Hamilton Heights",Hamilton Heights,2,90,10031,1,1
8583164,3.850147602,47,Apartment,Private room,2,1,Real Bed,strict,TRUE,NYC,t,t,100%,9/11/15,t,40.8708748,-73.86533217,2 block from the train. Big room,Allerton,19,85,10467,1,1
4538906,4.553876892,95,Condominium,Private room,2,1,Real Bed,strict,TRUE,LA,t,f,null,8/21/15,f,34.06107109,-118.246157,Best Home. Great Reasons.,null,0,null,90012,1,1
4624020,4.49980967,90,Apartment,Private room,1,1,Real Bed,flexible,FALSE,NYC,t,f,null,5/30/14,f,40.76547502,-73.9915543,Cosy Master bedroom in Midtown West,Hell's Kitchen,0,null,10019,1,1
20943928,4.553876892,95,Apartment,Private room,2,1,Real Bed,moderate,TRUE,SF,t,f,null,4/15/14,f,37.75395025,-122.4150456,Master bedroom in Sunny Mission!,Mission District,2,100,94110,1,1
18771028,5.926926026,375,House,Entire home/apt,5,2.5,Real Bed,flexible,FALSE,DC,t,t,null,4/6/14,t,38.91688519,-77.00592173,Eckington Row House,Eckington,0,null,20002,2,3
19182008,4.59511985,99,Apartment,Private room,2,1,Real Bed,moderate,TRUE,NYC,t,t,100%,5/23/17,t,40.73504921,-74.00244263,"Amazing W Village shared living space, prvt bdrm",West Village,29,97,10014,1,1
20254388,4.59511985,99,Apartment,Entire home/apt,6,2,Real Bed,strict,TRUE,Boston,t,f,100%,9/14/16,t,42.3594516,-71.05185902,4BED Heart of Boston! Walk Everywhere!!!,Financial District,58,89,2109,2,4
15471909,4.094344562,60,Apartment,Shared room,1,1,Pull-out Sofa,flexible,TRUE,NYC,t,t,null,8/5/14,f,40.79404501,-73.96579835,Cozy living room sofa bed near Columbia University,Upper West Side,0,null,10025,1,1
16666389,5.59471138,269,Apartment,Entire home/apt,5,2,Real Bed,strict,TRUE,LA,t,t,100%,4/6/11,f,34.09810707,-118.3695343,$199 MAY 2-BEDROOM LUXURY SUNSET PLAZA HOLLYWOOD,null,2,80,90046,2,2
20883446,3.912023005,50,Apartment,Private room,2,1,Couch,moderate,FALSE,LA,t,t,null,1/15/13,f,33.87161249,-118.3940834,Hermosa Beach Tranquil Place,Hermosa Beach,0,null,90254,1,1
13624011,4.317488114,75,Apartment,Entire home/apt,2,1,Real Bed,moderate,TRUE,DC,t,t,100%,7/21/14,f,38.94368555,-77.01722706,One-bedroom suite in solar-powered Petworth home,Petworth,33,99,20011,1,1
4179420,4.317488114,75,Apartment,Entire home/apt,3,1,Real Bed,strict,TRUE,SF,t,t,100%,10/3/10,f,37.75710442,-122.4659381,lovely 1 BEDROOM: GG Park/UCSF,Inner Sunset,44,79,94122,1,2
21022187,3.912023005,50,House,Private room,2,1,Real Bed,flexible,FALSE,LA,t,t,100%,1/5/15,t,33.74769678,-118.3164116,Quiet & Comfy Room By Coastal Beaches + Sep. Entry,Rancho Palos Verdes,36,93,90275,1,1
4216296,5.010635294,150,Apartment,Entire home/apt,4,1,Real Bed,flexible,FALSE,NYC,t,f,null,9/24/15,f,40.72622607,-73.98452238,Cozy 2 Bedroom on famous St Marks,East Village,2,100,10009,2,3
12589327,4.859812404,129,Apartment,Entire home/apt,4,2,Real Bed,strict,TRUE,Chicago,t,t,100%,2/14/14,t,41.92996257,-87.64959818,Vibrant 2BR in Lincoln Park,Lincoln Park,9,98,60614,2,2
17958894,4.094344562,60,Apartment,Private room,1,1,Real Bed,moderate,TRUE,NYC,t,t,89%,11/10/14,f,40.79237929,-73.96922043,Large Sunny Room Available by Central Park,Upper West Side,1,20,10025,1,1
15454112,4.59511985,99,House,Private room,2,1,Real Bed,moderate,TRUE,NYC,t,t,100%,9/17/14,f,40.81891938,-73.94647403,"""The Studio"" Harlem Brownstone",Harlem,73,94,10030,1,1
9921925,4.976733742,145,Apartment,Entire home/apt,4,1,Real Bed,flexible,TRUE,NYC,t,t,50%,1/29/12,f,40.69125725,-73.98771816,Charming 1 Bedroom Brooklyn 10 minutes Manhattan,Downtown Brooklyn,28,90,11201,1,2
17903682,5.135798437,170,House,Entire home/apt,4,1,Real Bed,strict,TRUE,LA,t,t,100%,2/20/14,f,34.02229094,-118.3883737, Sunny Spanish Culver City Home,Culver City,27,99,90232,2,2
11419262,4.905274778,135,Apartment,Entire home/apt,5,1,Real Bed,strict,TRUE,NYC,t,t,100%,4/29/15,f,40.8165976,-73.94295721,*Historical & Magical Brownstone*,Harlem,79,99,10030,1,3
6261398,4.442651256,85,Apartment,Entire home/apt,2,1,Real Bed,moderate,TRUE,DC,t,t,100%,6/17/14,f,38.92676896,-76.98558562,New 1 Bedroom Suite w/Free Parking,Brookland,33,96,20017,1,1
5251340,5.370638028,215,House,Entire home/apt,6,2.5,Real Bed,strict,TRUE,LA,t,t,null,5/12/15,f,34.17872196,-118.5042666,Encino Home with Pool,null,3,100,91316,4,5
17788162,4.605170186,100,Apartment,Private room,1,0,Real Bed,strict,TRUE,NYC,t,f,null,11/7/15,f,40.76354248,-73.91789355,EXCELLENT LOCATION near Manhattan!!,Astoria,0,null,11103,1,1
13959346,5.991464547,400,Apartment,Entire home/apt,4,1,Real Bed,moderate,FALSE,DC,t,t,null,11/23/14,f,38.91421762,-77.01021662,Perfect for the inauguration / anti-inauguration,Bloomingdale,0,null,20001,1,2
17165441,5.298317367,200,Apartment,Entire home/apt,4,1,Real Bed,strict,TRUE,NYC,t,t,null,2/14/13,f,40.79354695,-73.96714024,"2 bedrooms - Upper west side, NYC",Upper West Side,5,100,10025,2,5
11528550,4.828313737,125,Apartment,Private room,2,1,Real Bed,flexible,TRUE,SF,t,t,100%,6/15/14,f,37.80168886,-122.4134096,Private Room in North Beach - Amazing Location!,North Beach,25,94,94133,1,1
13675075,3.80666249,45,Apartment,Private room,2,1,Real Bed,strict,FALSE,Chicago,t,t,100%,8/28/14,t,41.78248171,-87.60652126,(2EV) 2Blks to Univ of Chicago歡迎 أهلا بكस्वागत हे,Woodlawn,6,93,60637,1,1
16123378,5.293304825,199,Apartment,Entire home/apt,5,1,Real Bed,strict,TRUE,DC,t,t,100%,2/6/15,f,38.91301051,-77.01432122,Comfort Awaits at this DC Apartment,Shaw,147,89,20001,2,5
17706230,4.158883083,64,Apartment,Private room,2,1,Real Bed,strict,TRUE,NYC,t,t,null,1/30/11,f,40.66984151,-73.95141432,"Large, furnished room in a 2 bedroom!",Crown Heights,1,null,11225,1,1
11718329,4.976733742,145,Apartment,Entire home/apt,3,1,Real Bed,flexible,TRUE,NYC,t,f,100%,2/5/16,t,40.77137989,-73.94972772,Designer's one bedroom,Upper East Side,5,73,10075,1,1
891728,4.17438727,65,House,Private room,2,1,Real Bed,flexible,TRUE,LA,t,f,100%,5/5/13,f,34.159208,-118.123849,Tranquil Bungalo Heaven Private Room,null,11,96,null,1,1
7581075,3.80666249,45,Townhouse,Private room,2,2,Real Bed,strict,TRUE,LA,t,t,100%,10/15/14,t,34.41338505,-118.4502198,"Magic Mountain, Canyon Country, Valencia",null,0,null,91387,1,1
15625803,5.669880923,290,Apartment,Entire home/apt,4,1,Real Bed,flexible,TRUE,NYC,t,t,null,7/26/12,f,40.71536361,-73.99793665,The spot in chinatown,Chinatown,3,93,10013,2,2
18060066,3.850147602,47,House,Private room,2,1,Real Bed,flexible,FALSE,LA,t,f,81%,8/23/16,t,33.95015936,-118.1437961,Private Room in Nice Neighborhood,Downey,36,99,90241,1,1
5309168,5.38907173,219,Condominium,Entire home/apt,6,2,Airbed,moderate,TRUE,Boston,t,t,100%,7/24/15,t,42.28519145,-71.05641503,Modern 2BD/2BA Condo FREE PARKING!,Dorchester,64,97,2124,2,2
602854,7.047517221,1150,House,Entire home/apt,10,3.5,Real Bed,strict,TRUE,LA,t,f,100%,3/3/16,f,34.14324413,-117.8222493,Hilltop Luxury Estate with City Views,Glendora,0,null,91741,4,5
6935184,4.110873864,61,Townhouse,Private room,2,1.5,Real Bed,flexible,FALSE,DC,t,f,100%,8/31/16,t,38.90070318,-76.98910825,"H Street Corridor, trendy area",Near Northeast/H Street Corridor,2,100,20002,3,1
13900695,5.521460918,250,House,Private room,5,1.5,Real Bed,flexible,FALSE,SF,t,t,100%,11/29/11,f,37.73773413,-122.4495553,Bungalow Rooms with Great Views,Sunnyside,26,94,94127,1,3
17319120,4.007333185,55,Apartment,Private room,2,1.5,Real Bed,strict,TRUE,LA,t,t,100%,8/13/15,t,34.04517212,-118.3489947,Alfredo Room @ Cinema Paradiso,Mid-City,11,96,90019,1,1
2487851,5.991464547,400,House,Entire home/apt,10,3,Real Bed,strict,TRUE,LA,t,t,97%,5/19/15,t,33.99291059,-118.4693665,4 bed Abbot Kinney House! 1/2 mi to Venice Beach!,null,64,92,90291,4,4
13899493,6.678342115,795,House,Entire home/apt,8,2,Real Bed,strict,TRUE,LA,t,t,100%,8/6/15,t,34.08702516,-118.2805972,"SilverLake Craftsman Villa | Vintage-Modern, Pool",Silver Lake,4,100,90026,4,4
4465420,3.912023005,50,Apartment,Private room,1,1,Real Bed,strict,TRUE,NYC,t,t,null,6/9/16,f,40.7088451,-73.95348724,Small and cozy room in Williamsburg 2-Bedroom apt.,Williamsburg,3,93,11211,1,1
18153026,4.007333185,55,Bed & Breakfast,Private room,2,1,Real Bed,flexible,TRUE,DC,t,f,100%,11/5/16,f,38.93339761,-76.98901089,"Cozy, Quiet & Close to Brookland Metro!",Brookland,6,100,20017,1,1
10056541,5.857933154,350,House,Entire home/apt,6,3.5,Real Bed,strict,TRUE,DC,t,t,92%,10/14/14,f,38.90699873,-77.06634045,Beautiful Sunfilled Corner Townhouse in Georgetown,Georgetown,11,100,20007,3,3
7511737,6.214608098,500,Apartment,Entire home/apt,4,1,Real Bed,flexible,FALSE,NYC,t,t,null,10/15/15,f,40.72178841,-73.97950597,Huge Unique Two Story E.Vill Oasis,Alphabet City,0,null,10009,2,2
17845579,5.010635294,150,Apartment,Entire home/apt,4,1,Real Bed,flexible,TRUE,DC,t,t,100%,5/29/14,t,38.87694307,-77.01628614,Walking distance to National Mall - Sleeps 4!,Southwest Waterfront,15,91,20024,0,2
20681294,5.123963979,168,Apartment,Entire home/apt,6,2,Real Bed,strict,TRUE,LA,t,t,98%,8/30/13,t,34.09938287,-118.3449968,HOLLYWOOD BIG 3 BEDS 2 BATH/BEST LOCATION!!!,Hollywood,8,77,90028,2,3
4558966,4.007333185,55,Apartment,Private room,1,1,Real Bed,moderate,TRUE,NYC,t,t,null,1/28/16,f,40.7594724,-73.9897754,Private Bedroom in Midtown West,Hell's Kitchen,0,null,10036,1,1
13333552,4.382026635,80,Apartment,Private room,2,1,Real Bed,strict,TRUE,DC,t,t,100%,3/24/13,f,38.92107438,-77.04030854,NEW Modern Condo in Heart of AdMo,Adams Morgan,0,null,20009,2,1
18994326,5.010635294,150,Apartment,Entire home/apt,2,1,Real Bed,flexible,TRUE,LA,t,t,100%,10/8/13,f,34.06379416,-118.3143423,Chic and Cozy LA Studio Apartment,Mid-Wilshire,1,100,90005,0,1
17332364,4.787491743,120,Apartment,Private room,1,1,Real Bed,flexible,FALSE,Boston,f,f,100%,7/10/17,f,42.34774241,-71.13751266,A room in Alston,Allston-Brighton,0,null,2134,1,1
9540114,4.836281907,126,Apartment,Private room,1,1.5,Real Bed,flexible,TRUE,NYC,t,f,null,12/19/15,t,40.77638574,-73.95870157,お洒落なデザイナーズ・ロフト,Upper East Side,0,null,null,1,1
14554983,4.941642423,140,Apartment,Entire home/apt,2,1,Real Bed,flexible,TRUE,LA,t,f,null,8/10/13,f,34.06725315,-118.3755855,Beverly Hills Apt,Beverly Hills,0,null,90211,1,1
9608239,4.49980967,90,Cabin,Entire home/apt,2,1,Real Bed,moderate,TRUE,LA,t,t,97%,9/26/15,t,34.11545456,-118.6210101,Small quiet artist cabin on 4 acres next to parks.,Topanga,131,97,90290,0,1
15941309,4.744932128,115,Apartment,Private room,1,2,Real Bed,flexible,TRUE,NYC,t,f,33%,1/19/16,f,40.70152537,-73.92244289,Beautiful Big Bedroom In Shared Apt-Roof/Balcony,Bushwick,0,null,11237,1,1
12542544,4.317488114,75,Apartment,Private room,1,1.5,Airbed,flexible,FALSE,NYC,t,t,100%,4/2/10,f,40.66767804,-73.98425152,Sunny Quiet Bedroom in Brooklyn,Park Slope,8,98,11215,1,1
5547500,3.688879454,40,Apartment,Private room,2,1,Real Bed,flexible,TRUE,NYC,t,t,null,12/1/12,f,40.66016357,-73.9536391,Funky Brooklyn,Lefferts Garden,2,60,11225,1,1
11612050,5.010635294,150,Apartment,Entire home/apt,3,1,Real Bed,flexible,FALSE,NYC,t,f,null,12/9/13,f,40.72851865,-73.98705472,Great Location on St. Marks Place,East Village,0,null,10003,2,3
13174268,4.605170186,100,Other,Private room,2,1,Real Bed,strict,FALSE,DC,t,t,100%,8/14/13,f,38.91675754,-77.03170596,"Cardozo Guesthouse, Duxbury Room ",U Street Corridor,10,96,20009,1,1
8110,5.220355825,185,Apartment,Entire home/apt,4,1,Real Bed,strict,TRUE,NYC,t,t,100%,1/13/14,t,40.76456329,-73.98705219,Bright Airy Midtown Loft likeStudio,Hell's Kitchen,143,92,10019,0,2
18650940,4.65396035,105,Apartment,Entire home/apt,3,1,Real Bed,moderate,TRUE,DC,t,t,100%,7/16/14,t,38.91460594,-77.02779446,Large studio U Street Corridor!,null,40,89,20009,0,1
7024342,4.094344562,60,Apartment,Private room,2,1,Real Bed,strict,TRUE,LA,t,t,null,5/7/15,f,34.05858028,-118.312087,1920's Brooklyn Style Apt in Central LA,Mid-Wilshire,0,null,90005,1,1
18124200,4.007333185,55,Apartment,Private room,2,1,Real Bed,flexible,FALSE,NYC,t,f,null,3/26/15,f,40.72327774,-73.94040545,sunny + comfy bedroom in greenpoint,Greenpoint,1,100,11222,1,1
9458372,4.828313737,125,Apartment,Entire home/apt,1,1,Real Bed,strict,TRUE,NYC,t,f,100%,7/13/17,f,40.76901467,-73.9592499,Cute UES studio walking distance to Central Park!,Upper East Side,2,100,10021,0,1
7066926,4.905274778,135,House,Private room,2,1,Real Bed,strict,TRUE,LA,t,t,100%,9/11/14,f,34.04348382,-118.5470541,Pacific Palisades Ocean Villa,Pacific Palisades,15,96,90272,1,1
8551408,4.276666119,72,Apartment,Private room,2,1,Real Bed,strict,FALSE,NYC,t,t,100%,9/25/14,t,40.69233403,-73.90578849,"Private, cozy room w/ Super Host. $0 cleaning fee",Bushwick,208,96,11207,1,1
14667160,4.094344562,60,Apartment,Private room,4,1,Real Bed,moderate,TRUE,NYC,t,t,96%,9/8/14,t,40.68664102,-73.92317537,NEW CLEAN COMFORTABLE PRIVATE ROOM,Bedford-Stuyvesant,74,93,11221,1,2
4228444,5.552959585,258,Apartment,Entire home/apt,6,2,Real Bed,strict,FALSE,NYC,t,t,100%,11/12/16,f,40.74709858,-73.92213142,"3B2B, 1000sqft, 2 balcony, 15min Manhattan",Sunnyside,0,null,11104,3,3
14809668,3.36729583,29,Condominium,Shared room,1,1,Real Bed,moderate,TRUE,LA,t,t,null,7/15/16,f,34.14618095,-118.3969857,Real Full Bed in Cozy Living Area,Studio City,2,90,91604,1,1
7219012,4.060443011,58,Apartment,Private room,1,1,Real Bed,moderate,FALSE,NYC,t,t,null,5/30/13,f,40.7179589,-73.99032195,Big sunny bedroom - heart of LES!,Lower East Side,0,null,10002,1,1
46900,5.010635294,150,Apartment,Private room,2,1,Real Bed,strict,TRUE,NYC,t,f,100%,8/25/16,t,40.76143333,-73.99750323,Beautiful bedroom next to Time Square,Hell's Kitchen,3,null,10036,1,1
4236298,4.48863637,89,Apartment,Entire home/apt,3,1,Real Bed,strict,TRUE,LA,t,t,93%,8/2/10,f,34.10461687,-118.312529,Minimalist 1 bedroom apartment in Hollywood,Hollywood,5,84,90028,1,1
16453542,5.857933154,350,House,Entire home/apt,8,2,Real Bed,strict,TRUE,LA,t,t,100%,5/7/13,f,33.99866325,-118.4486743,Venice Beach 4 B/R Garden Retreat,Venice,60,99,90291,4,5
21176693,5.416100402,225,Apartment,Entire home/apt,4,1,Real Bed,strict,TRUE,NYC,t,t,100%,3/25/16,f,40.66614959,-73.98711992,Park Slope garden oasis,Park Slope,14,100,11215,2,3
13452881,5.135798437,170,Apartment,Entire home/apt,3,1,Real Bed,moderate,TRUE,LA,t,t,100%,8/2/13,f,34.08168366,-118.3736269,Urban Furnished Loft,West Hollywood,19,87,90048,0,2
13078164,4.828313737,125,Boutique hotel,Private room,2,1,Real Bed,flexible,FALSE,DC,t,f,null,11/29/16,f,38.90362717,-77.05977636,"The Georgetown House, Lock#4",Georgetown,1,100,20007,1,1
15379941,5.010635294,150,House,Private room,2,1,Real Bed,flexible,FALSE,LA,t,f,100%,7/23/16,f,34.09923582,-118.5997845,Topanga Grotto,Topanga,0,null,90290,1,1
9678870,4.234106505,69,Apartment,Private room,4,1,Real Bed,moderate,TRUE,NYC,t,t,100%,5/29/10,f,40.85461907,-73.93170896,Great room to stay ,Washington Heights,42,89,10040,1,1
18493224,5.472270674,238,House,Entire home/apt,11,1,Real Bed,strict,TRUE,NYC,t,f,100%,4/15/16,f,40.72899611,-73.85844435,3 BEDROOMS APARTMENT IN PRIVET HOME UP 11 PEOPLE,Rego Park,33,81,11374,3,6
14491976,4.65396035,105,Apartment,Entire home/apt,2,1,Real Bed,strict,FALSE,Boston,t,t,100%,3/20/15,f,42.31206094,-71.08829956,Cozy third floor apartment.,Roxbury,3,87,2121,1,1
3425822,4.553876892,95,Bed & Breakfast,Private room,2,1,Real Bed,moderate,TRUE,LA,t,t,100%,6/28/13,f,34.09106946,-118.267301,"Pug, Food, Lodging (Color TV)",Silver Lake,10,100,90026,1,1
20015668,6.684611728,800,Apartment,Entire home/apt,8,1,Real Bed,flexible,FALSE,SF,t,t,null,8/17/11,t,37.7392254,-122.4163809,Large apt in amazing location,Bernal Heights,0,null,94110,3,3
6269646,4.941642423,140,Apartment,Entire home/apt,2,1,Real Bed,strict,TRUE,NYC,t,f,100%,8/14/13,f,40.71424883,-73.94729289,Beautiful Apartment in Williamsburg,Williamsburg,0,null,11211,1,1
15889048,3.555348061,35,House,Shared room,4,2,Real Bed,strict,TRUE,NYC,t,t,100%,4/20/14,t,40.69341734,-73.90884647,%7_ room_BK_Bushwick_train4min_safe,Bushwick,21,84,11237,1,4
8474113,5.129898715,169,Apartment,Entire home/apt,4,1,Real Bed,moderate,TRUE,Boston,t,f,100%,2/17/16,t,42.36049561,-71.06856164,"Renovated Beacon Hill, Boston 1 BR, Private Deck",Beacon Hill,47,99,2114,1,2
3362455,5.298317367,200,Apartment,Entire home/apt,4,3,Real Bed,flexible,FALSE,LA,t,t,null,7/28/14,f,34.07091583,-118.3773938,"25 ft ceilings, 2 balconies, views!",West Hollywood,0,null,90048,2,2
18582399,4.382026635,80,House,Private room,2,1,Real Bed,moderate,TRUE,SF,t,f,100%,6/21/17,t,37.76346471,-122.4793234,Comfortable and Cozy Bedroom with Private Bath,Outer Sunset,4,90,94122,1,1
14221294,5.272999559,195,Apartment,Private room,2,1,Real Bed,strict,FALSE,NYC,t,t,100%,9/19/14,t,40.70928603,-73.95380702,Penthouse - 2 Floors with Private Outdoor Patio,Williamsburg,0,null,11211,1,1
2336995,5.164785974,175,Apartment,Entire home/apt,3,1,Real Bed,flexible,FALSE,NYC,t,t,null,7/28/14,t,40.71854642,-73.99172667,Basic Studio in Heart of Chinatown/Lower East Side,Lower East Side,19,79,10002,0,1
210904,6.551080335,700,House,Entire home/apt,8,3.5,Real Bed,strict,TRUE,LA,t,t,100%,4/13/16,f,34.04000366,-118.3730256,Gorgeous House Hidden Gem,null,1,80,90034,4,4
8034807,4.859812404,129,Apartment,Entire home/apt,6,1,Real Bed,strict,TRUE,DC,t,t,100%,9/29/15,f,38.91762126,-77.04339127,Dupont Adams Morgan Elegant Jewel,Adams Morgan,53,92,20009,2,4
16754081,4.234106505,69,House,Private room,2,1,Real Bed,strict,TRUE,Boston,t,t,100%,1/25/14,f,42.28192336,-71.09514436,Victorian queen,Mattapan,108,90,2126,1,1
1187188,5.003946306,149,Condominium,Entire home/apt,3,1,Real Bed,strict,TRUE,SF,t,t,100%,8/31/11,t,37.74711188,-122.4178095,San Francisco Living Like A Local,Bernal Heights,72,95,94110,1,1
13758905,5.855071922,349,Apartment,Entire home/apt,6,1,Real Bed,moderate,TRUE,NYC,t,t,100%,8/8/12,f,40.71723691,-73.96105359,Huge 2br Loft Very Close to L Train,Williamsburg,15,100,11249,3,4
16517776,5.164785974,175,In-law,Entire home/apt,2,1,Real Bed,moderate,TRUE,SF,t,f,100%,1/22/13,f,37.76047753,-122.4063015,"Potrero Hill studio with deck, view",Potrero Hill,94,95,94107,0,1
19530067,4.59511985,99,Apartment,Entire home/apt,2,1,Real Bed,strict,TRUE,NYC,t,t,100%,9/7/12,f,40.75670659,-73.91830719,"Cozy Studio, 10 min from Manhattan!",Astoria,35,94,11103,1,1
18474616,5.043425117,155,Apartment,Entire home/apt,2,1,Real Bed,moderate,TRUE,LA,t,t,100%,6/10/12,f,34.10601105,-118.2854101,Stylish Los Feliz Village Craftsman,Los Feliz,47,99,90027,1,1
18809293,5.298317367,200,House,Entire home/apt,6,2.5,Real Bed,flexible,FALSE,LA,t,f,null,7/22/15,f,34.13712359,-118.4561306,"Beautiful 4-bdrm home, Sherman Oaks",Sherman Oaks,0,null,91403,4,3
19136705,4.094344562,60,House,Private room,2,1,Real Bed,flexible,FALSE,NYC,t,f,0%,12/6/15,f,40.67710893,-73.74531685,Lovely one room basement apartment,Jamaica,0,null,11413,1,1
16768535,4.430816799,84,Apartment,Private room,1,1,Real Bed,flexible,FALSE,NYC,t,f,null,3/31/16,t,40.82989386,-73.94793223,Hamilton Heights Spacious Bedroom,Hamilton Heights,0,null,10031,1,1
10365512,4.779123493,119,Apartment,Entire home/apt,2,1,Pull-out Sofa,moderate,TRUE,NYC,t,t,100%,5/15/12,f,40.72881008,-74.00091936,Studio in the heart of the Village,Greenwich Village,21,98,10012,0,1
5874890,4.59511985,99,Apartment,Entire home/apt,5,1,Real Bed,flexible,TRUE,LA,t,t,100%,9/3/14,t,34.09953778,-118.3263153,AMAZING WALK OF FAME APARTMENT,Hollywood,1,100,90028,0,2
8196286,4.744932128,115,Apartment,Private room,4,1,Real Bed,strict,TRUE,NYC,t,f,80%,5/14/17,f,40.7081703,-74.00674941,FINANCIAL NEAR WORLD TRADE CENTER,Financial District,4,100,10038,1,1
10390452,5.010635294,150,Apartment,Entire home/apt,6,1,Real Bed,strict,TRUE,DC,t,t,87%,11/29/12,f,38.89560925,-76.98935133,CAPITOL HILL DELIGHT! LINCOLN PARK,Capitol Hill,19,92,20002,1,3
19309450,5.247024072,190,Apartment,Entire home/apt,2,2,Real Bed,moderate,TRUE,SF,t,t,null,12/15/13,f,37.78479583,-122.4454791,"2-bedroom, views, family-friendly",Western Addition/NOPA,5,84,94115,2,2
9405976,4.17438727,65,House,Private room,3,1.5,Real Bed,strict,FALSE,NYC,t,f,100%,8/26/17,f,40.68558337,-73.91971319,ChuckJohnson's Small Room.,Bedford-Stuyvesant,2,80,11233,1,2
14428517,4.997212274,148,Apartment,Entire home/apt,2,1,Real Bed,strict,TRUE,NYC,t,t,100%,1/24/14,f,40.77320456,-73.98767778,The Best Place in NYC.!!!,Upper West Side,7,94,10023,0,1
10053032,4.442651256,85,Apartment,Private room,3,1,Real Bed,flexible,TRUE,LA,t,f,100%,8/15/16,f,34.14626918,-118.1358744,洛杉矶帕萨迪纳宽敞高级公寓主卧房Pasadena Master Room Balcony Pool,Pasadena,0,null,91101,1,2
12546799,5.135798437,170,Condominium,Entire home/apt,1,2,Real Bed,flexible,FALSE,NYC,t,f,100%,9/4/17,f,40.67953496,-73.96499459,Noahs home,Prospect Heights,0,null,11238,2,3
15640249,3.912023005,50,Apartment,Private room,1,1.5,Real Bed,flexible,FALSE,NYC,t,t,null,8/13/14,f,40.70299076,-73.92648385,Private room in middle of Bushwick,Bushwick,4,95,11237,1,1
16910440,3.80666249,45,Apartment,Private room,2,1,Real Bed,flexible,TRUE,Boston,t,f,null,6/16/16,f,42.33230551,-71.10073195,Boston apartment 3 floors and a basement,Mission Hill,4,67,2120,1,2
9593678,4.189654742,66,Apartment,Private room,2,1,Real Bed,strict,TRUE,NYC,t,t,100%,5/15/14,f,40.81271166,-73.94054778,Spacious Private Room - Newly Renovated Harlem Apt,Harlem,15,93,10037,1,1
12326682,3.912023005,50,Apartment,Entire home/apt,1,1,Real Bed,flexible,FALSE,LA,t,t,null,11/13/12,f,34.04457594,-118.3340338,Charming Centrally-Located 1BR Apt,Mid-City,3,93,90019,1,1
15036548,5.521460918,250,Apartment,Entire home/apt,8,1,Real Bed,strict,TRUE,Boston,t,t,100%,9/26/13,t,42.37911397,-71.03406034,BOSTON 2 BED TOP FLOOR  by Logan airport & Train,East Boston,76,95,2128,2,6
20931172,4.644390899,104,Townhouse,Private room,2,1,Real Bed,flexible,TRUE,LA,t,t,80%,1/22/16,f,34.03902598,-118.4522519,VINTAGE NAVAJO DREAM IN WEST L.A ROOM,West Los Angeles,2,100,90025,1,1
